,DMA Code,DMA Name,total_one_bed,total_one_bed_with_cash_rent,0_299,300_499,500_749,750_999,1000_1499,1500_more
82,597,Parkersburg,1653.6785040214124,1513.1015250458697,321.689065572369,367.15748285227636,540.674242573704,254.02832415938337,27.968387686520536,1.5840222016164565
83,598,Clarksburg-Weston,678.4912523003071,632.1625127380095,127.99185887218691,146.72554208862294,200.2065181281005,124.10341583955146,28.11331509262819,5.021862716919436
84,600,Corpus Christi,8249.002406199836,8106.613262906889,607.8973310331505,527.1822350848913,1489.4982765281447,3510.7791091898516,1642.758384232647,328.49792683820345
85,602,Chicago,108579.94335771313,106978.30565276676,7671.193629717188,5770.743943108976,9958.74870589372,27180.419542723725,32562.697862860692,23834.501968462446
86,603,Joplin-Pittsburg,1450.9413225872463,1394.8277629984102,289.052975900011,337.4213043272939,497.7498229099438,226.78004942780234,27.16646307869095,16.657147354668094
87,604,Columbia-Jefferson City,2343.8721083692326,2286.3704960282876,157.6787312101065,354.33115241913396,977.2184400341973,409.6895341019448,347.37378918797776,40.07884907492717
88,605,Topeka,2779.486037396472,2731.398350905942,158.1358470415538,457.2805665031552,1244.0901878038815,614.433561701585,164.40690120352735,93.05128665223963
89,606,Dothan,893.6686622610084,857.8467498675999,167.53986583465735,256.44137941621193,297.5715881093279,119.74981771013225,12.502291095811554,4.041807701459087
90,609,St. Louis,14470.491936862745,14259.830413701284,820.2495155240852,1172.5341028956573,4470.66162856809,4579.97687461271,2399.1343709028106,817.2739211979303
91,610,Rockford,5117.91924699105,5017.55858879402,586.1584649213045,1044.8506347940884,2430.69429371121,438.3600131159346,309.0632800980695,208.43190215341357
92,611,Rochestr-Mason City-Austin,2685.5861598736483,2628.404166633374,222.85249521252655,294.28956290833355,720.5414199686251,553.2446924963845,523.1096604422853,314.3663356052192
93,612,Shreveport,2103.301133664155,2046.1125681261321,209.94091192896158,315.7378519086645,842.3972855496968,468.03022704601625,144.5258907622997,65.48040093049352
94,613,Minneapolis-St. Paul,26874.790411181653,26646.15600557337,2005.231367021928,1644.133589640718,1923.8916806044392,8273.803145355769,8759.871724732035,4039.2244982184834
95,616,Kansas City,15267.858034334186,15060.755949515775,755.8168283091414,997.0317980067983,2914.693664602977,5634.164072944596,3817.507370591849,941.542215060415
96,617,Milwaukee,24446.45584481791,24192.125019561972,2224.5528876475937,2149.0205018069905,7533.7784341073375,7474.428858082321,3453.252443156653,1357.0918947610778
97,618,Houston,168316.95135191065,166829.33779658985,4092.5283799127587,3670.5212763234563,26528.923138638227,61296.661628746,54451.731247787655,16788.97212518175
98,619,"Springfield, Mo",3365.2476678485195,3274.156573175709,188.2038653228622,584.9238356454048,1331.7582479727369,832.1344970322543,272.39757896367405,64.73854823877691
99,622,New Orleans,10534.810057138655,10334.830691222884,792.7071975321984,600.0563387813168,1949.264917712092,4203.461875070323,2093.6837338089504,695.6566283180025
100,623,Dallas-Ft. Worth,86708.73088027914,86139.89975164963,1866.5596474900015,1697.946681264423,8499.47109963891,29765.376046852158,34979.437425663935,9331.108850740195
101,624,Sioux City,4131.839783133659,4075.0312714627307,273.0338609579072,483.831596468783,1477.8934757249995,1157.2152534443362,522.7942966770826,160.26278818962206
102,625,Waco-Temple-Bryan,114155.35159136556,113140.02946706659,3050.8790894790513,2786.50084132441,17064.943260277752,41299.130295067254,37908.93748101944,11029.638499898678
103,626,Victoria,3013.0,2920.0,149.0,317.0,804.0,1167.0,483.0,0.0
104,627,Wichita Falls & Lawton,2195.0199766099663,2152.646936476092,182.13176623277838,297.8938296901296,1196.9856165555798,320.86264060167537,102.04863890922574,52.72444448670286
105,628,Monroe-El Dorado,1556.3702917157364,1510.1586771434636,137.68066147117057,366.1079449045741,666.7916932126057,226.53061846138667,73.44041804222894,39.60734105149805
106,630,Birmingham (Ann And Tusc),5635.030298757991,5518.492675862218,455.52035433218026,717.708446107737,1636.0412997030005,1456.3818290237602,1049.8862589286095,202.95448776693007
107,631,Ottumwa-Kirksville,528.9829448958276,518.5303746701005,104.21409378313945,198.17514372054825,157.26088967205402,31.35314989196042,16.076098136616245,11.450999465782152
108,632,Paducah-Cape Girard-Harsbg,1397.4045629758211,1354.1929750706274,236.83266153863917,295.61308618858106,535.2097048272996,210.23861589444758,45.08336733201444,31.21553928964567
109,633,Odessa-Midland,3487.7744979134986,3392.6476090781534,213.4480601916625,136.85083085470623,507.7600553970629,1001.5306475746575,1274.0910467736678,258.9669682863963
110,634,Amarillo,2370.6577460262074,2326.660649580812,116.3170457571556,190.7810745539527,1076.748547763565,739.4813142211734,131.86342090522587,71.46924637973939
111,635,Austin,49931.04336961536,49574.37108967238,945.0466017490637,726.2698410652811,1421.4472205110756,9596.442751197013,27514.269989698754,9370.894685451189
112,636,Harlingen-Wslco-Brnsvl-Mca,9562.675113956586,9060.241840752293,1461.092062455296,2277.404077377234,3290.0388866118274,1625.842179900535,371.6308814858814,34.233752921518814
113,637,Cedar Rapids-Wtrlo-Iwc&Dub,3603.9505457851906,3580.144472356277,286.1786362195294,529.7946348369029,1582.7165428614203,763.3686251673242,270.26712211145554,147.81891115964493
114,638,St. Joseph,2008.7314202443674,1989.874017611379,294.2576567151167,427.56702661634847,817.3635118135735,385.3256735044651,47.84263099552866,17.517517966346574
115,639,"Jackson, Tn",974.1196648667565,938.0373993399877,201.27530081016306,222.6674994811864,242.6008065008362,140.80835635780642,123.12124775689412,7.5641884331015286
116,640,Memphis,6373.682625419452,6300.479819995152,482.40305733870093,569.3292690697922,2079.693279676187,1980.3065210852048,1029.2711851719728,159.47650765329476
117,641,San Antonio,27628.068013329696,27340.581815180358,1242.5452578466718,1074.2601190755088,4054.903719669065,9495.498308470662,9954.458270931782,1518.9161391866705
118,642,"Lafayette, La",3164.5005498790592,3055.514915984745,446.9630880284651,359.76893702689375,805.9928309620658,1039.0567241058077,334.0893277295683,69.64400813194459
119,643,Lake Charles,3366.6003482660017,3249.4906041498643,492.66286018036516,403.4132341080724,1359.7154996700638,454.12788694185787,422.8151074125669,116.75601583693819
120,644,"Alexandria, La",1676.948617497268,1588.7270459184724,205.98293985443001,348.25380317119937,653.9838924513907,207.5959463081713,120.51871172601497,52.391752407266125
121,647,Greenwood-Greenville,666.1466596127153,630.6740050515393,162.73891278130475,217.67419846633447,179.26868159373794,51.15154049195622,3.333196805242679,16.507474912963342
122,648,Champaign&Sprngfld-Decatur,3919.986489404849,3874.3544337401436,310.3614571427067,540.8955296522009,1556.7965183222632,1074.585240004003,262.00002106915423,129.71566754981538
123,649,Evansville,1576.2568117569888,1544.2036090741292,167.1928751946494,268.565948817897,751.9907816941349,283.088865001293,49.21017970452141,24.15495866163362
124,650,Oklahoma City,17025.342875579194,16762.402762944515,1407.9208958866088,1275.6724337395692,7214.5920340111625,4650.4366798366145,1745.544105801897,468.2366136686639
125,651,Lubbock,8300.339504679443,8229.350516754737,267.0405254557416,541.3899768680631,2934.6768404745235,2986.2310604613654,1351.802491458161,148.2096220368838
126,652,Omaha,14931.574074202805,14775.927184002028,764.424101921543,724.324594255009,4288.430185272399,5610.731175152888,2881.5340427824403,506.48308461775076
127,656,Panama City,2291.6029679074954,2203.1170589762783,124.80048472258287,153.03412915412855,431.8258868335701,886.404852826615,551.5746839374544,55.477021501927176
128,657,Sherman-Ada,1622.8882997989363,1567.7997262110173,156.70696593323544,191.69527286209308,556.4706888930084,437.81970139889063,201.24967273660647,23.857424387183254
129,658,Green Bay-Appleton,16586.301234441682,16438.701318316536,1287.5025643379572,1350.627260369863,4661.503027527434,5072.5772795129415,3045.2302840373845,1021.2609025309549
130,659,Nashville,13695.778670808515,13519.320495636206,914.3271788470362,845.8387267798871,2678.6665399304215,3941.8415189183406,3873.1678821730434,1265.4786489874791
131,661,San Angelo,6878.882391377959,6615.194185057561,692.0529775526487,1236.8409992856161,2527.898937442773,1565.573752510886,517.8992171839583,74.92830108167983
132,662,Abilene-Sweetwater,2324.386588035563,2278.020647047185,108.65811744882916,286.2247560329587,978.1955693415283,650.1413349416969,154.90933489063764,99.89153439153439
133,669,Madison,16612.02346681596,16542.111358952192,610.7133890367941,554.40993397001,1937.8561376152122,5646.61247029439,6250.257163105607,1542.2622649301802
134,670,Ft. Smith-Fay-Sprngdl-Rgrs,4390.2873080048785,4304.037486309274,221.6648928534694,613.3771451629493,2011.9830297166457,987.9655960114069,410.3859354848919,58.660887079910886
135,671,Tulsa,9896.905765474554,9739.888083388512,679.4305643961239,686.9008802595448,4487.647299532695,2813.025408624123,759.9685612775986,312.91536929842675
136,673,Columbus-Tupelo-West Point,644.8244223563062,621.0737317064239,95.8939064133809,100.26112058197678,245.9169694405227,149.8262023817758,25.088814116517415,4.086718772250318
137,675,Peoria-Bloomington,5833.511245497441,5732.5073479038265,562.6380254306093,734.5785344730945,1498.1519093339555,1766.196189258631,842.1175517404987,328.8251376670377
138,676,Duluth-Superior,3089.866936848339,3045.034784348145,458.1305243604114,436.12477793287223,580.3520786188129,705.2855959506236,527.6169650473391,337.5248424380856
139,678,Wichita-Hutchinson Plus,8895.814340573004,8774.62299062506,422.9742041630447,938.2215104923112,2843.0852851098853,2657.2904753173716,1530.0946115814318,382.95690396101486
140,679,Des Moines-Ames,7577.781445984328,7449.694957566191,430.8737808007127,664.4604182579699,2266.558027873703,2508.5290033516867,1276.1997395202634,303.07398776185585
141,682,Davenport-R.Island-Moline,2819.5352277258576,2776.4609629791985,304.22688741651905,494.6103876898376,1342.0216014091093,433.98335397526665,123.30278811341532,78.31594437505117
142,686,Mobile-Pensacola (Ft Walt),5473.547856213353,5250.441154449815,499.54283091840176,652.644648232723,1694.4829721550002,1437.6664799955252,803.0016975617514,163.10252558641358
143,687,Bismarck-Mnt-Dcknsn(Wlstn),3156.1220495099,3122.245452098347,170.93499096318206,316.9157962795554,1205.9754575276074,988.4734073789709,319.6959216674412,120.24987828159024
144,691,Huntsville-Decatur (Flor),7326.071398730206,7156.371524655512,585.5498515277586,972.0884760728596,2261.6388096283563,1852.1184950312356,1267.9429022155807,217.03299017972114
145,692,Beaumont-Port Arthur,5924.231267010935,5772.997785622455,638.0964565659519,617.0677900512102,1927.0650468029119,1716.3845836325252,837.088751392048,37.29515717780807
146,693,Little Rock-Pine Bluff,4981.01015607143,4903.125786342682,332.6850688658149,525.7396182418615,2016.599832879925,1504.8657240389068,418.307220143395,104.928322172778
147,698,Montgomery-Selma,2692.0836583738565,2661.0276161485262,323.7427812135131,285.3779734792595,979.977641168093,750.5192602548148,234.0768790336032,87.33308099924301
148,702,La Crosse-Eau Claire,2143.0772481225526,2100.325618505602,184.67577576185485,255.79258934366018,958.0451657074392,541.051217042156,120.82019655248651,39.94067409800523
149,705,Wausau-Rhinelander,1794.9237954196146,1770.4918156195529,133.43911788823718,430.61613844216714,812.4402470773271,299.40536544054055,61.906702991903,32.68424377937796
150,709,Tyler-Longview(Lfkn&Ncgd),2677.0509329173656,2590.3424195393127,168.3007241919907,250.35313847063844,1030.9833804873836,797.4088845035477,256.468141572075,86.82815031367696
151,710,Hattiesburg-Laurel,970.8668200820001,948.7826895248813,150.65986011737277,132.4359943189431,373.8441327009138,213.80705174585307,62.38073130208752,15.654919339711123
152,711,Meridian,889.3827433503193,873.7397193645264,202.38197417610698,141.78010666636504,346.87503746896436,93.7954449050692,82.04681782448124,6.860338323539558
153,716,Baton Rouge,818.6220609236507,762.0855598437371,90.06008096401467,68.0681891678174,286.1505883463749,156.92565473450648,105.19283362249053,55.68821300853308
154,717,Quincy-Hannibal-Keokuk,206573.10351239124,203507.91728985912,14774.643200759601,10914.69400317177,18499.128097099692,51123.45442460035,61655.165809853046,46540.83175437467
155,718,"Jackson, Ms",2811.5802600155575,2771.656757629655,303.4980935528333,300.0506147848594,948.042394453972,883.0425491168296,248.86979297921604,88.15331274194503
156,722,Lincoln & Hastings-Krny,6909.4529545525,6885.412724814628,227.1604296599626,822.4976377867848,2638.93884664687,2024.2520363558428,908.749920810256,263.8138535549118
157,724,Fargo,2890.3707362529335,2865.5574931190613,174.91897010343752,287.8189838602946,1216.4786472490805,911.9925301270149,201.75729690812128,72.59106487111231
158,725,Sioux Falls(Mitchell),2559.2905973887605,2546.1272331064974,205.87975597720103,269.755706979626,1211.5965690888586,610.0248912519679,186.0954640763157,62.77484573252842
159,734,Jonesboro,1717.8181917063223,1615.2236755041922,155.506734647632,395.923367323816,756.1492136868343,203.20664400634487,38.22148198504419,66.21623385452074
160,736,Bowling Green,2351.4044414712207,2286.689626073421,257.2416749742029,299.43891337425885,1052.0230424821168,566.1972427724435,63.32851496231001,48.46023750808891
161,737,Mankato,1526.4599973736215,1515.8253682534903,224.09460727634945,191.5009016165039,562.5011066021389,328.29965056355036,142.18828250863982,67.24081968630792
162,740,North Platte,11316.356711811666,11215.199631188309,531.0236692427372,730.8351896345041,3487.8356528170993,4037.672277909557,2029.5408901471676,398.29195143724337
163,743,Anchorage,4291.193700974398,4205.153335601848,116.72726789379101,401.8031195613261,422.3647540257264,1850.281981617947,1188.7009673085852,225.27524519447192
164,744,Honolulu,19113.66340644587,18575.597162797836,1496.2122505878258,664.7574895853732,717.5186737745819,2074.481165621095,7206.569629722507,6416.057953506457
165,745,Fairbanks,3542.758442002164,3417.170159254408,31.9011066188334,303.5357895336257,792.3470379439287,1192.6184347892108,950.0654860201582,146.70230434865135
166,746,Biloxi-Gulfport,3988.154645911092,3907.6955349923633,251.926715724308,416.1287395561944,1630.0897411814667,1198.884303460442,376.42829607729436,34.23773899265768
167,747,Juneau,1348.9864367196624,1293.010449414653,18.260456899907183,160.49980538339472,99.06874457319081,193.72133896224437,751.2236593909997,70.23644420491631
168,749,Laredo,4476.534681241136,4294.944944480958,515.4111833685012,496.94776367221283,1905.9558960877234,1099.016472378844,277.613628973676,0.0
169,751,Denver,19209.007234500546,19045.325456271647,914.8137873554292,658.5510092337174,916.3329152164926,2752.819426245108,8956.894347766167,4845.91397045473
170,752,Colorado Springs-Pueblo,15372.777644735841,15223.975722208434,627.0264125049314,579.2214693432815,2637.592586147401,4979.955821617458,5160.263220342168,1239.9162122531955
171,753,Phoenix (Prescott),107232.15567890089,105824.86410800529,3241.4677201088166,3512.1534895711447,15610.024377754382,33233.47102761147,41662.496402036515,8565.251090922953
172,754,Butte-Bozeman,1939.0952507213601,1869.7450206659908,112.07972653305258,184.74655956744394,517.8972315370818,462.31456497439495,461.10260729418496,131.60433075983258
173,755,Great Falls,1326.7904825952662,1306.7135851549435,161.9374810300603,234.94971701313463,659.4055073826542,137.1778443006862,88.7759374869814,24.46709794142678
174,756,Billings,3009.0215649369966,2972.7430267719365,225.741037386605,414.6407481472768,1028.9282956330396,768.8529031186641,344.3305666461385,190.24947584021254
175,757,Boise,5649.271685284698,5599.043406950599,262.67878140860864,467.7105821588964,1397.759206531917,2111.18596043395,1133.6451353559692,226.0637410612576
